Production_Date,Plant,Line,Shift,ECU_Serial_No,Product_Type,Operator_ID,Cycle_Time_Sec,Programming_Time_Sec,Voltage_Test_V,Current_Test_A,Functional_Test_Score,Downtime_Minutes,Defect_Type,Status,Rework_Required
2024-10-28 04:00:00,Berlin,EOL-01,B,ECU107228,ADAS ECU,OP080,93.54,27.64,12.08,1.82,79,0,None,Pass,No
2024-10-28 05:00:00,Berlin,ASSY-01,C,ECU107229,Engine ECU,OP014,85.33,18.58,12.03,1.75,85,0,None,Pass,No
2024-10-28 06:00:00,Munich,EOL-01,C,ECU107230,Engine ECU,OP006,81.82,22.49,12.23,1.88,87,0,None,Pass,No
2024-10-28 07:00:00,Berlin,ASSY-01,A,ECU107231,Engine ECU,OP042,111.59,28.04,11.97,1.81,82,0,None,Pass,No
2024-10-28 08:00:00,Berlin,SMT-01,C,ECU107232,ADAS ECU,OP017,99.18,28.63,12.11,1.76,87,0,None,Pass,No
2024-10-28 09:00:00,Stuttgart,SMT-01,C,ECU107233,Body ECU,OP095,104.93,35.02,12.0,1.65,98,0,None,Pass,No
2024-10-28 10:00:00,Stuttgart,SMT-02,B,ECU107234,Engine ECU,OP042,103.98,31.42,12.11,1.92,86,0,None,Pass,No
2024-10-28 11:00:00,Munich,SMT-02,A,ECU107235,ABS ECU,OP010,61.21,30.55,12.09,1.62,95,0,None,Pass,No
2024-10-28 12:00:00,Stuttgart,EOL-01,B,ECU107236,Body ECU,OP046,94.98,27.06,12.2,1.68,100,0,None,Pass,No
2024-10-28 13:00:00,Stuttgart,SMT-02,B,ECU107237,Engine ECU,OP084,90.99,41.43,12.1,2.02,73,0,None,Pass,No
2024-10-28 14:00:00,Berlin,SMT-02,B,ECU107238,ADAS ECU,OP049,77.62,30.07,12.36,1.75,73,0,None,Pass,No
2024-10-28 15:00:00,Berlin,EOL-01,C,ECU107239,ABS ECU,OP009,120.29,33.77,12.49,1.46,90,0,None,Pass,No
2024-10-28 16:00:00,Stuttgart,ASSY-01,C,ECU107240,Engine ECU,OP079,86.84,30.1,12.27,1.91,84,0,None,Pass,No
2024-10-28 17:00:00,Stuttgart,SMT-02,A,ECU107241,ABS ECU,OP039,78.81,32.35,11.98,2.05,100,0,None,Pass,No
2024-10-28 18:00:00,Stuttgart,ASSY-01,C,ECU107242,Body ECU,OP002,83.35,24.31,12.21,1.59,73,0,None,Pass,No
2024-10-28 19:00:00,Munich,SMT-01,A,ECU107243,Engine ECU,OP068,92.44,31.57,12.2,1.79,82,30,None,Pass,No
2024-10-28 20:00:00,Munich,SMT-02,B,ECU107244,ADAS ECU,OP052,90.36,30.4,11.84,2.12,87,0,None,Pass,No
2024-10-28 21:00:00,Munich,SMT-01,B,ECU107245,ABS ECU,OP088,78.68,30.47,12.49,2.01,90,0,None,Pass,No
2024-10-28 22:00:00,Stuttgart,SMT-01,C,ECU107246,Engine ECU,OP082,95.08,34.38,12.31,2.06,93,0,None,Pass,No
2024-10-28 23:00:00,Stuttgart,ASSY-01,C,ECU107247,Body ECU,OP011,85.4,23.66,11.96,1.72,75,0,None,Pass,No
2024-10-29 00:00:00,Munich,EOL-01,A,ECU107248,Body ECU,OP037,81.99,28.12,12.02,1.74,74,0,None,Pass,No
2024-10-29 01:00:00,Munich,SMT-02,C,ECU107249,Engine ECU,OP090,82.5,21.73,11.72,2.0,92,0,None,Pass,No
2024-10-29 02:00:00,Stuttgart,ASSY-01,C,ECU107250,Body ECU,OP072,71.01,28.95,12.01,1.84,70,0,None,Pass,No
2024-10-29 03:00:00,Berlin,EOL-01,C,ECU107251,ABS ECU,OP022,73.4,34.39,12.13,1.99,75,5,None,Pass,No
2024-10-29 04:00:00,Munich,SMT-01,B,ECU107252,ABS ECU,OP052,72.36,33.96,11.96,1.76,71,0,None,Pass,No
2024-10-29 05:00:00,Stuttgart,SMT-02,C,ECU107253,ABS ECU,OP005,56.4,29.12,11.72,1.94,74,0,None,Pass,No
2024-10-29 06:00:00,Stuttgart,SMT-01,C,ECU107254,ABS ECU,OP002,89.1,30.83,12.15,1.72,85,0,None,Pass,No
2024-10-29 07:00:00,Berlin,SMT-01,B,ECU107255,Body ECU,OP005,72.79,28.54,11.93,1.65,95,0,None,Pass,No
2024-10-29 08:00:00,Stuttgart,SMT-02,B,ECU107256,Engine ECU,OP099,80.05,30.18,11.81,1.83,73,15,None,Pass,No
2024-10-29 09:00:00,Stuttgart,EOL-01,B,ECU107257,Body ECU,OP032,81.38,34.45,12.1,1.69,82,0,None,Pass,No
2024-10-29 10:00:00,Munich,EOL-01,B,ECU107258,Body ECU,OP019,73.16,36.86,11.72,1.57,97,0,None,Pass,No
2024-10-29 11:00:00,Munich,SMT-02,C,ECU107259,Engine ECU,OP004,80.62,32.88,12.03,1.56,76,0,None,Pass,No
2024-10-29 12:00:00,Berlin,SMT-02,C,ECU107260,Engine ECU,OP087,85.96,29.73,12.31,1.89,94,5,None,Pass,No
2024-10-29 13:00:00,Berlin,ASSY-01,C,ECU107261,ADAS ECU,OP046,76.66,37.01,12.22,1.79,78,0,None,Pass,No
2024-10-29 14:00:00,Stuttgart,ASSY-01,A,ECU107262,ABS ECU,OP083,74.0,32.35,12.12,1.67,95,0,None,Pass,No
2024-10-29 15:00:00,Munich,SMT-01,B,ECU107263,Engine ECU,OP026,77.68,28.93,12.02,1.82,70,0,None,Pass,No
2024-10-29 16:00:00,Berlin,SMT-02,C,ECU107264,Body ECU,OP050,96.42,29.46,11.48,1.9,92,0,None,Pass,No
2024-10-29 17:00:00,Berlin,EOL-01,C,ECU107265,ABS ECU,OP026,78.19,28.3,11.92,1.86,92,0,None,Pass,No
2024-10-29 18:00:00,Berlin,SMT-01,C,ECU107266,ABS ECU,OP071,87.01,32.97,12.0,1.87,74,0,None,Pass,No
2024-10-29 19:00:00,Stuttgart,SMT-01,B,ECU107267,Body ECU,OP032,78.99,31.26,12.19,1.87,93,0,None,Pass,No
2024-10-29 20:00:00,Munich,SMT-01,B,ECU107268,Engine ECU,OP097,83.72,30.86,11.78,1.72,95,0,None,Pass,No
2024-10-29 21:00:00,Berlin,SMT-01,B,ECU107269,ABS ECU,OP044,95.17,27.68,12.13,1.9,89,0,None,Pass,No
2024-10-29 22:00:00,Munich,EOL-01,C,ECU107270,ABS ECU,OP026,74.23,37.92,12.16,1.63,80,0,None,Pass,No
2024-10-29 23:00:00,Berlin,SMT-01,B,ECU107271,ABS ECU,OP061,111.74,29.45,12.02,1.85,86,0,None,Pass,No
2024-10-30 00:00:00,Berlin,SMT-02,C,ECU107272,ABS ECU,OP088,89.29,34.62,12.22,1.67,82,0,None,Pass,No
2024-10-30 01:00:00,Munich,ASSY-01,A,ECU107273,ABS ECU,OP051,87.45,26.0,11.69,1.53,89,0,None,Pass,No
2024-10-30 02:00:00,Munich,EOL-01,B,ECU107274,Body ECU,OP059,72.41,32.15,11.77,1.54,96,0,None,Pass,No
2024-10-30 03:00:00,Munich,SMT-02,B,ECU107275,Engine ECU,OP087,92.8,27.5,12.03,1.51,71,0,None,Pass,No
2024-10-30 04:00:00,Stuttgart,SMT-02,C,ECU107276,Engine ECU,OP038,104.96,32.18,11.82,1.88,98,0,None,Pass,No
2024-10-30 05:00:00,Berlin,SMT-02,B,ECU107277,ABS ECU,OP026,75.93,26.79,11.98,1.99,85,5,None,Pass,No
2024-10-30 06:00:00,Stuttgart,ASSY-01,B,ECU107278,ABS ECU,OP045,72.95,25.29,12.29,1.99,88,0,None,Pass,No
2024-10-30 07:00:00,Munich,ASSY-01,C,ECU107279,ABS ECU,OP031,85.56,26.17,11.21,1.9,98,0,None,Pass,No
2024-10-30 08:00:00,Berlin,ASSY-01,C,ECU107280,Body ECU,OP070,72.88,23.7,12.59,1.77,89,0,None,Pass,No
2024-10-30 09:00:00,Stuttgart,SMT-02,C,ECU107281,Body ECU,OP045,79.59,27.12,12.16,1.58,92,10,None,Pass,No
2024-10-30 10:00:00,Berlin,ASSY-01,A,ECU107282,ADAS ECU,OP031,95.04,33.23,12.02,1.87,97,0,None,Pass,No
2024-10-30 11:00:00,Stuttgart,SMT-01,C,ECU107283,ABS ECU,OP061,106.22,26.97,11.91,1.92,78,0,None,Pass,No
2024-10-30 12:00:00,Munich,ASSY-01,B,ECU107284,ADAS ECU,OP048,95.57,27.42,12.1,1.78,73,0,None,Pass,No
2024-10-30 13:00:00,Stuttgart,EOL-01,A,ECU107285,ADAS ECU,OP045,74.68,31.32,11.9,1.95,87,0,None,Pass,No
2024-10-30 14:00:00,Berlin,SMT-02,C,ECU107286,ADAS ECU,OP060,81.69,22.37,12.04,1.68,79,0,None,Pass,No
2024-10-30 15:00:00,Berlin,SMT-02,A,ECU107287,Engine ECU,OP061,80.81,32.72,12.01,1.93,84,0,Solder Defect,Fail,Yes
2024-10-30 16:00:00,Berlin,SMT-01,A,ECU107288,ADAS ECU,OP052,86.2,29.73,11.89,1.74,82,0,None,Pass,No
2024-10-30 17:00:00,Berlin,ASSY-01,B,ECU107289,ABS ECU,OP052,95.61,31.72,12.06,1.91,85,0,None,Pass,No
2024-10-30 18:00:00,Munich,ASSY-01,A,ECU107290,Body ECU,OP076,75.39,29.59,11.86,1.99,79,0,Communication Failure,Fail,Yes
2024-10-30 19:00:00,Stuttgart,EOL-01,C,ECU107291,ABS ECU,OP081,111.26,28.89,12.09,1.66,73,0,None,Pass,No
2024-10-30 20:00:00,Munich,SMT-01,A,ECU107292,Body ECU,OP062,72.51,33.65,12.17,1.73,85,0,None,Pass,No
2024-10-30 21:00:00,Munich,EOL-01,A,ECU107293,Engine ECU,OP026,75.03,29.89,12.49,1.71,93,0,None,Pass,No
2024-10-30 22:00:00,Munich,EOL-01,B,ECU107294,Engine ECU,OP067,75.4,32.45,12.04,1.97,80,10,None,Pass,No
2024-10-30 23:00:00,Berlin,SMT-02,B,ECU107295,ABS ECU,OP079,114.52,34.01,12.57,1.97,71,0,None,Pass,No
2024-10-31 00:00:00,Berlin,SMT-02,C,ECU107296,Engine ECU,OP049,104.61,25.23,12.14,1.75,97,0,None,Pass,No
2024-10-31 01:00:00,Berlin,ASSY-01,B,ECU107297,Body ECU,OP088,75.22,27.21,12.06,1.89,99,0,None,Pass,No
2024-10-31 02:00:00,Stuttgart,ASSY-01,C,ECU107298,Engine ECU,OP094,79.47,26.68,11.78,1.73,81,0,None,Pass,No
2024-10-31 03:00:00,Berlin,EOL-01,C,ECU107299,ADAS ECU,OP044,83.86,28.61,11.95,1.68,77,0,None,Pass,No
2024-10-31 04:00:00,Stuttgart,ASSY-01,B,ECU107300,ADAS ECU,OP036,79.22,30.66,12.27,1.88,90,0,None,Pass,No
2024-10-31 05:00:00,Berlin,EOL-01,A,ECU107301,Engine ECU,OP053,95.81,26.44,11.72,1.89,82,10,None,Pass,No
2024-10-31 06:00:00,Berlin,ASSY-01,B,ECU107302,ABS ECU,OP044,90.88,26.77,11.81,1.66,71,10,None,Pass,No
2024-10-31 07:00:00,Munich,ASSY-01,A,ECU107303,ADAS ECU,OP091,87.43,28.59,11.99,1.79,93,0,None,Pass,No
2024-10-31 08:00:00,Munich,SMT-02,A,ECU107304,Body ECU,OP022,94.84,33.62,11.98,1.77,71,0,None,Pass,No
2024-10-31 09:00:00,Munich,SMT-02,C,ECU107305,ABS ECU,OP002,90.27,27.92,12.28,1.52,73,0,None,Pass,No
2024-10-31 10:00:00,Stuttgart,SMT-02,C,ECU107306,Engine ECU,OP007,93.07,30.38,12.3,1.72,87,0,None,Pass,No
2024-10-31 11:00:00,Stuttgart,SMT-02,B,ECU107307,ABS ECU,OP016,87.08,28.81,11.71,1.82,91,5,None,Pass,No
2024-10-31 12:00:00,Berlin,SMT-01,A,ECU107308,ABS ECU,OP088,105.66,29.56,12.2,1.69,72,0,None,Pass,No
2024-10-31 13:00:00,Stuttgart,SMT-02,B,ECU107309,ABS ECU,OP094,86.58,27.34,11.88,1.67,76,0,None,Pass,No
2024-10-31 14:00:00,Berlin,SMT-01,C,ECU107310,ABS ECU,OP044,83.22,20.24,12.08,1.8,75,0,None,Pass,No
2024-10-31 15:00:00,Stuttgart,SMT-02,A,ECU107311,Engine ECU,OP065,94.57,27.43,11.98,1.8,70,0,None,Pass,No
2024-10-31 16:00:00,Stuttgart,ASSY-01,B,ECU107312,Engine ECU,OP091,91.82,30.9,12.2,1.83,78,0,None,Pass,No
2024-10-31 17:00:00,Stuttgart,EOL-01,B,ECU107313,ADAS ECU,OP073,84.75,30.26,11.49,1.8,81,0,None,Pass,No
2024-10-31 18:00:00,Munich,ASSY-01,C,ECU107314,ADAS ECU,OP071,65.34,32.78,11.91,1.91,76,0,None,Pass,No
2024-10-31 19:00:00,Stuttgart,ASSY-01,C,ECU107315,Body ECU,OP069,101.92,24.1,12.38,1.91,99,5,None,Pass,No
2024-10-31 20:00:00,Munich,SMT-01,C,ECU107316,Body ECU,OP061,99.91,31.49,11.98,1.93,70,0,Solder Defect,Fail,Yes
2024-10-31 21:00:00,Munich,SMT-02,C,ECU107317,ADAS ECU,OP030,74.8,27.8,11.42,1.97,89,0,None,Pass,No
2024-10-31 22:00:00,Stuttgart,EOL-01,B,ECU107318,ADAS ECU,OP042,89.99,26.93,11.82,1.95,73,0,None,Pass,No
2024-10-31 23:00:00,Berlin,EOL-01,C,ECU107319,ABS ECU,OP091,78.73,32.09,12.26,1.69,75,0,None,Pass,No
2024-11-01 00:00:00,Berlin,SMT-02,C,ECU107320,ADAS ECU,OP074,91.34,33.17,11.73,1.62,85,0,None,Pass,No
2024-11-01 01:00:00,Berlin,SMT-01,B,ECU107321,Body ECU,OP025,98.39,34.59,11.87,1.9,84,0,None,Pass,No
2024-11-01 02:00:00,Stuttgart,SMT-01,B,ECU107322,ADAS ECU,OP082,83.44,32.21,12.15,2.0,72,0,None,Pass,No
2024-11-01 03:00:00,Berlin,SMT-01,A,ECU107323,ABS ECU,OP071,93.54,29.58,12.08,1.7,98,10,None,Pass,No
2024-11-01 04:00:00,Munich,EOL-01,B,ECU107324,Body ECU,OP057,68.09,24.12,11.67,1.92,87,0,None,Pass,No
2024-11-01 05:00:00,Berlin,SMT-01,A,ECU107325,Engine ECU,OP095,74.68,34.97,11.56,2.06,88,0,None,Pass,No
2024-11-01 06:00:00,Stuttgart,SMT-01,C,ECU107326,ADAS ECU,OP032,95.81,30.91,11.83,1.78,82,10,None,Pass,No
2024-11-01 07:00:00,Berlin,EOL-01,A,ECU107327,Engine ECU,OP050,77.33,26.3,12.06,1.6,89,0,None,Pass,No
2024-11-01 08:00:00,Munich,EOL-01,A,ECU107328,Body ECU,OP075,75.08,30.86,12.07,2.01,83,5,None,Pass,No
2024-11-01 09:00:00,Stuttgart,ASSY-01,C,ECU107329,ADAS ECU,OP010,76.3,24.14,12.31,1.89,83,0,None,Pass,No
2024-11-01 10:00:00,Berlin,EOL-01,C,ECU107330,Engine ECU,OP022,72.06,35.41,11.52,1.83,77,5,None,Pass,No
2024-11-01 11:00:00,Stuttgart,SMT-02,C,ECU107331,ADAS ECU,OP095,97.06,28.41,12.12,1.91,80,0,None,Pass,No
2024-11-01 12:00:00,Stuttgart,EOL-01,A,ECU107332,Engine ECU,OP041,97.94,25.59,11.87,1.76,81,5,None,Pass,No
2024-11-01 13:00:00,Stuttgart,EOL-01,B,ECU107333,Engine ECU,OP047,75.87,35.16,11.96,2.03,93,0,None,Pass,No
2024-11-01 14:00:00,Berlin,SMT-01,B,ECU107334,Body ECU,OP014,71.71,24.72,12.15,1.79,70,0,None,Pass,No
2024-11-01 15:00:00,Stuttgart,ASSY-01,B,ECU107335,ADAS ECU,OP003,83.87,29.89,12.36,1.52,99,0,None,Pass,No
2024-11-01 16:00:00,Berlin,SMT-01,C,ECU107336,Engine ECU,OP088,70.96,30.53,11.99,1.74,97,0,None,Pass,No
2024-11-01 17:00:00,Munich,ASSY-01,C,ECU107337,ADAS ECU,OP078,93.47,24.77,12.03,1.51,78,5,Programming Error,Fail,Yes
2024-11-01 18:00:00,Berlin,SMT-01,B,ECU107338,ADAS ECU,OP053,85.12,28.39,12.15,1.81,89,5,None,Pass,No
2024-11-01 19:00:00,Munich,SMT-02,C,ECU107339,ABS ECU,OP016,80.64,22.44,12.06,2.13,83,0,None,Pass,No
2024-11-01 20:00:00,Berlin,SMT-01,A,ECU107340,Body ECU,OP061,97.26,28.27,12.18,1.62,89,0,None,Pass,No
2024-11-01 21:00:00,Stuttgart,SMT-01,A,ECU107341,ADAS ECU,OP028,73.68,22.53,12.53,1.72,83,10,Programming Error,Fail,Yes
2024-11-01 22:00:00,Berlin,SMT-02,C,ECU107342,ADAS ECU,OP035,79.88,33.56,12.75,1.58,99,0,None,Pass,No
2024-11-01 23:00:00,Stuttgart,SMT-02,B,ECU107343,ADAS ECU,OP002,70.64,27.49,11.99,1.78,82,0,None,Pass,No
2024-11-02 00:00:00,Munich,EOL-01,B,ECU107344,Body ECU,OP061,68.45,25.17,12.47,1.83,81,0,None,Pass,No
2024-11-02 01:00:00,Berlin,SMT-01,A,ECU107345,Body ECU,OP056,74.12,30.83,11.9,1.51,81,0,None,Pass,No
2024-11-02 02:00:00,Stuttgart,SMT-02,C,ECU107346,ADAS ECU,OP098,75.28,22.98,11.81,1.9,89,0,None,Pass,No
2024-11-02 03:00:00,Munich,SMT-02,B,ECU107347,Body ECU,OP055,74.18,27.04,11.47,1.77,76,0,None,Pass,No
2024-11-02 04:00:00,Munich,EOL-01,B,ECU107348,ABS ECU,OP018,83.9,32.9,12.05,1.77,71,0,None,Pass,No
2024-11-02 05:00:00,Berlin,ASSY-01,C,ECU107349,Body ECU,OP071,83.81,24.38,11.94,1.64,92,0,None,Pass,No
2024-11-02 06:00:00,Munich,SMT-02,C,ECU107350,ABS ECU,OP049,66.38,28.87,12.02,1.81,95,0,Sensor Failure,Fail,Yes
2024-11-02 07:00:00,Stuttgart,SMT-02,B,ECU107351,ABS ECU,OP042,94.57,26.65,12.03,2.04,80,10,None,Pass,No
2024-11-02 08:00:00,Munich,SMT-01,C,ECU107352,ABS ECU,OP007,66.81,21.66,12.03,1.92,85,0,None,Pass,No
2024-11-02 09:00:00,Munich,EOL-01,C,ECU107353,Engine ECU,OP004,64.27,25.34,12.05,1.93,82,0,None,Pass,No
2024-11-02 10:00:00,Stuttgart,SMT-01,C,ECU107354,Body ECU,OP043,97.43,27.18,11.48,1.6,99,0,None,Pass,No
2024-11-02 11:00:00,Munich,ASSY-01,B,ECU107355,ADAS ECU,OP080,71.77,30.95,11.71,2.16,87,0,None,Pass,No
2024-11-02 12:00:00,Munich,EOL-01,A,ECU107356,ABS ECU,OP059,89.29,35.5,12.04,1.73,88,0,None,Pass,No
2024-11-02 13:00:00,Munich,SMT-01,C,ECU107357,ADAS ECU,OP049,77.99,29.91,11.62,1.89,96,0,None,Pass,No
2024-11-02 14:00:00,Munich,SMT-02,B,ECU107358,ABS ECU,OP060,72.94,30.42,12.14,1.82,80,5,None,Pass,No
2024-11-02 15:00:00,Stuttgart,SMT-02,A,ECU107359,ADAS ECU,OP006,70.77,33.01,11.88,1.82,90,0,None,Pass,No
2024-11-02 16:00:00,Munich,EOL-01,B,ECU107360,Engine ECU,OP020,89.56,31.69,11.92,1.93,99,0,None,Pass,No
2024-11-02 17:00:00,Stuttgart,SMT-02,B,ECU107361,ABS ECU,OP031,73.8,27.31,12.07,1.96,70,0,None,Pass,No
2024-11-02 18:00:00,Munich,SMT-01,B,ECU107362,Engine ECU,OP083,98.14,27.68,12.21,1.56,82,0,None,Pass,No
2024-11-02 19:00:00,Munich,EOL-01,A,ECU107363,Engine ECU,OP022,66.73,32.26,12.14,1.59,96,0,Solder Defect,Fail,Yes
2024-11-02 20:00:00,Munich,SMT-02,B,ECU107364,Body ECU,OP085,101.98,31.97,11.95,1.78,77,0,None,Pass,No
2024-11-02 21:00:00,Munich,SMT-02,A,ECU107365,ADAS ECU,OP082,60.05,30.81,12.11,1.88,100,0,None,Pass,No
2024-11-02 22:00:00,Stuttgart,ASSY-01,C,ECU107366,ABS ECU,OP032,88.42,27.49,11.83,1.81,91,0,None,Pass,No
2024-11-02 23:00:00,Stuttgart,ASSY-01,A,ECU107367,Engine ECU,OP047,70.89,36.49,11.62,1.66,89,0,None,Pass,No
2024-11-03 00:00:00,Stuttgart,EOL-01,B,ECU107368,ADAS ECU,OP034,65.9,26.79,11.61,1.92,83,0,None,Pass,No
2024-11-03 01:00:00,Berlin,ASSY-01,A,ECU107369,Body ECU,OP027,83.8,29.56,11.95,2.03,83,0,None,Pass,No
2024-11-03 02:00:00,Munich,SMT-01,B,ECU107370,ADAS ECU,OP044,93.11,35.63,12.06,1.78,85,5,None,Pass,No
2024-11-03 03:00:00,Munich,SMT-02,C,ECU107371,ADAS ECU,OP030,82.65,30.49,11.84,1.88,88,0,None,Pass,No
2024-11-03 04:00:00,Stuttgart,SMT-02,A,ECU107372,Body ECU,OP033,84.47,29.75,11.77,1.56,76,0,None,Pass,No
2024-11-03 05:00:00,Berlin,SMT-02,C,ECU107373,Body ECU,OP027,87.44,31.17,11.84,1.75,97,0,None,Pass,No
2024-11-03 06:00:00,Munich,EOL-01,A,ECU107374,Body ECU,OP056,92.4,27.43,11.85,1.9,98,0,None,Pass,No
2024-11-03 07:00:00,Stuttgart,EOL-01,B,ECU107375,Engine ECU,OP023,104.75,29.63,11.78,1.82,75,0,Sensor Failure,Fail,Yes
2024-11-03 08:00:00,Munich,ASSY-01,A,ECU107376,ADAS ECU,OP043,76.06,32.95,12.06,1.68,78,0,None,Pass,No
2024-11-03 09:00:00,Munich,SMT-02,C,ECU107377,Body ECU,OP083,90.74,33.75,12.02,1.75,87,0,None,Pass,No
2024-11-03 10:00:00,Stuttgart,SMT-02,A,ECU107378,ADAS ECU,OP054,78.12,36.38,12.63,1.93,75,0,None,Pass,No
2024-11-03 11:00:00,Stuttgart,SMT-02,C,ECU107379,ADAS ECU,OP095,82.9,27.04,11.91,1.75,95,0,None,Pass,No
2024-11-03 12:00:00,Munich,SMT-02,C,ECU107380,Engine ECU,OP068,93.19,35.27,11.89,1.72,86,0,None,Pass,No
2024-11-03 13:00:00,Munich,SMT-02,B,ECU107381,ADAS ECU,OP053,87.17,32.41,12.23,1.86,73,0,None,Pass,No
2024-11-03 14:00:00,Stuttgart,SMT-01,A,ECU107382,Engine ECU,OP083,76.05,34.33,11.93,1.79,89,0,None,Pass,No
2024-11-03 15:00:00,Munich,SMT-02,C,ECU107383,Body ECU,OP040,86.26,24.67,11.68,1.95,78,20,None,Pass,No
2024-11-03 16:00:00,Munich,SMT-01,B,ECU107384,Body ECU,OP060,89.23,26.99,12.2,1.72,94,0,None,Pass,No
2024-11-03 17:00:00,Stuttgart,SMT-02,B,ECU107385,ADAS ECU,OP086,92.57,30.92,11.9,1.86,77,0,None,Pass,No
2024-11-03 18:00:00,Munich,EOL-01,B,ECU107386,Engine ECU,OP009,98.7,32.82,12.32,1.61,84,0,None,Pass,No
2024-11-03 19:00:00,Munich,EOL-01,C,ECU107387,Engine ECU,OP095,106.51,28.28,12.23,1.82,77,0,None,Pass,No
2024-11-03 20:00:00,Berlin,SMT-01,A,ECU107388,ABS ECU,OP010,85.03,28.51,12.56,2.01,96,0,None,Pass,No
2024-11-03 21:00:00,Stuttgart,SMT-02,C,ECU107389,ABS ECU,OP010,71.76,25.75,11.86,1.47,90,0,None,Pass,No
2024-11-03 22:00:00,Berlin,EOL-01,B,ECU107390,Body ECU,OP030,88.8,28.0,12.0,1.87,80,5,Solder Defect,Fail,Yes
2024-11-03 23:00:00,Berlin,EOL-01,C,ECU107391,Body ECU,OP010,68.94,28.47,11.8,1.75,88,0,None,Pass,No
2024-11-04 00:00:00,Berlin,SMT-02,C,ECU107392,ABS ECU,OP058,107.83,28.49,11.9,1.79,82,30,Programming Error,Fail,Yes
2024-11-04 01:00:00,Munich,SMT-02,B,ECU107393,Engine ECU,OP036,78.31,26.4,11.96,1.75,95,0,None,Pass,No
2024-11-04 02:00:00,Munich,EOL-01,A,ECU107394,ADAS ECU,OP082,96.82,37.69,11.47,1.81,84,0,None,Pass,No
2024-11-04 03:00:00,Berlin,SMT-02,B,ECU107395,ADAS ECU,OP044,88.79,34.08,12.17,1.88,74,0,None,Pass,No
2024-11-04 04:00:00,Berlin,ASSY-01,B,ECU107396,Engine ECU,OP057,87.93,32.66,12.09,1.6,95,0,None,Pass,No
2024-11-04 05:00:00,Berlin,SMT-02,C,ECU107397,Body ECU,OP043,66.03,34.58,12.64,1.88,76,0,None,Pass,No
2024-11-04 06:00:00,Munich,EOL-01,B,ECU107398,ADAS ECU,OP083,75.54,32.31,12.08,2.04,82,5,None,Pass,No
2024-11-04 07:00:00,Berlin,EOL-01,C,ECU107399,Engine ECU,OP023,80.27,38.94,11.56,1.76,85,0,None,Pass,No
2024-11-04 08:00:00,Berlin,SMT-01,B,ECU107400,ADAS ECU,OP004,80.51,26.78,12.17,1.71,93,0,None,Pass,No
2024-11-04 09:00:00,Stuttgart,ASSY-01,B,ECU107401,Engine ECU,OP012,86.11,20.87,11.95,1.77,85,0,None,Pass,No
2024-11-04 10:00:00,Stuttgart,EOL-01,A,ECU107402,ABS ECU,OP049,77.06,26.46,11.89,1.84,93,0,None,Pass,No
2024-11-04 11:00:00,Munich,ASSY-01,B,ECU107403,ABS ECU,OP024,90.88,22.51,11.97,1.69,71,0,None,Pass,No
2024-11-04 12:00:00,Stuttgart,SMT-02,A,ECU107404,ADAS ECU,OP013,83.84,25.07,12.26,1.89,76,0,None,Pass,No
2024-11-04 13:00:00,Stuttgart,EOL-01,B,ECU107405,ADAS ECU,OP068,92.89,27.56,12.09,2.09,73,0,None,Pass,No
2024-11-04 14:00:00,Stuttgart,SMT-01,B,ECU107406,ADAS ECU,OP091,67.18,29.43,12.57,2.05,89,0,None,Pass,No
2024-11-04 15:00:00,Munich,EOL-01,B,ECU107407,ADAS ECU,OP072,94.37,34.27,11.87,1.94,82,0,None,Pass,No
2024-11-04 16:00:00,Stuttgart,SMT-01,A,ECU107408,ABS ECU,OP090,104.55,36.68,12.1,1.94,94,5,None,Pass,No
2024-11-04 17:00:00,Munich,ASSY-01,C,ECU107409,ABS ECU,OP034,83.09,31.18,12.04,1.98,92,30,None,Pass,No
2024-11-04 18:00:00,Berlin,SMT-01,A,ECU107410,Engine ECU,OP009,99.48,25.12,11.72,1.8,97,0,None,Pass,No
2024-11-04 19:00:00,Stuttgart,SMT-02,B,ECU107411,ADAS ECU,OP010,84.67,27.97,11.8,1.59,90,0,None,Pass,No
2024-11-04 20:00:00,Munich,SMT-02,C,ECU107412,ABS ECU,OP065,79.98,28.83,12.21,1.95,99,0,None,Pass,No
2024-11-04 21:00:00,Stuttgart,SMT-02,B,ECU107413,Body ECU,OP072,87.53,28.29,11.93,1.58,74,0,None,Pass,No
2024-11-04 22:00:00,Berlin,EOL-01,A,ECU107414,Engine ECU,OP074,103.83,24.62,12.16,1.72,92,10,None,Pass,No
2024-11-04 23:00:00,Munich,SMT-02,A,ECU107415,Engine ECU,OP054,102.87,35.14,11.99,1.88,81,0,None,Pass,No
2024-11-05 00:00:00,Munich,SMT-02,C,ECU107416,Engine ECU,OP043,66.63,23.83,11.81,1.67,99,5,None,Pass,No
2024-11-05 01:00:00,Munich,EOL-01,A,ECU107417,Body ECU,OP059,72.66,27.88,11.82,2.09,82,0,Communication Failure,Fail,Yes
2024-11-05 02:00:00,Berlin,ASSY-01,B,ECU107418,Body ECU,OP089,83.95,30.54,11.71,1.74,78,0,None,Pass,No
2024-11-05 03:00:00,Berlin,SMT-02,C,ECU107419,Body ECU,OP095,76.52,30.69,12.25,1.61,85,0,None,Pass,No
2024-11-05 04:00:00,Berlin,SMT-02,B,ECU107420,ABS ECU,OP059,89.59,28.38,11.92,1.84,75,0,None,Pass,No
